country_name,country_text_id,country_id,year,v2x_polyarchy,v2x_libdem,v2x_partipdem,v2x_delibdem,v2x_egaldem
Vanuatu,VUT,206.0,2017.0,0.769,0.666,0.472,0.628,0.61
Vanuatu,VUT,206.0,2018.0,0.763,0.663,0.468,0.631,0.612
Vanuatu,VUT,206.0,2019.0,0.753,0.642,0.461,0.615,0.584
Vanuatu,VUT,206.0,2020.0,0.741,0.629,0.462,0.586,0.562
Vanuatu,VUT,206.0,2021.0,0.769,0.647,0.479,0.619,0.585
Vanuatu,VUT,206.0,2022.0,0.773,0.659,0.482,0.61,0.6
Vanuatu,VUT,206.0,2023.0,0.796,0.691,0.501,0.622,0.627
United Arab Emirates,ARE,207.0,2016.0,0.097,0.091,0.031,0.085,0.141
United Arab Emirates,ARE,207.0,2017.0,0.093,0.092,0.029,0.084,0.143
United Arab Emirates,ARE,207.0,2018.0,0.093,0.094,0.029,0.074,0.142
United Arab Emirates,ARE,207.0,2019.0,0.1,0.092,0.029,0.075,0.14
United Arab Emirates,ARE,207.0,2020.0,0.101,0.09,0.04,0.082,0.139
United Arab Emirates,ARE,207.0,2021.0,0.099,0.082,0.031,0.082,0.133
United Arab Emirates,ARE,207.0,2022.0,0.102,0.086,0.032,0.082,0.137
United Arab Emirates,ARE,207.0,2023.0,0.102,0.078,0.032,0.082,0.135
Hungary,HUN,210.0,2016.0,0.613,0.474,0.418,0.349,0.458
Hungary,HUN,210.0,2017.0,0.561,0.439,0.383,0.322,0.426
Hungary,HUN,210.0,2018.0,0.482,0.376,0.328,0.272,0.343
Hungary,HUN,210.0,2019.0,0.472,0.368,0.319,0.274,0.334
Hungary,HUN,210.0,2020.0,0.465,0.356,0.315,0.24,0.328
Hungary,HUN,210.0,2021.0,0.456,0.35,0.304,0.22,0.321
Hungary,HUN,210.0,2022.0,0.449,0.337,0.301,0.211,0.318
Hungary,HUN,210.0,2023.0,0.44,0.325,0.288,0.207,0.311
Zanzibar,ZZB,236.0,2016.0,0.269,0.213,0.183,0.19,0.251
Zanzibar,ZZB,236.0,2017.0,0.266,0.214,0.18,0.189,0.237
Zanzibar,ZZB,236.0,2018.0,0.267,0.218,0.183,0.216,0.239
Zanzibar,ZZB,236.0,2019.0,0.265,0.211,0.178,0.2,0.236
Zanzibar,ZZB,236.0,2020.0,0.262,0.207,0.172,0.254,0.243
Zanzibar,ZZB,236.0,2021.0,0.273,0.22,0.177,0.252,0.247
Zanzibar,ZZB,236.0,2022.0,0.284,0.229,0.179,0.256,0.261
Zanzibar,ZZB,236.0,2023.0,0.289,0.23,0.183,0.258,0.258
